trade_time_paris,x_t_signed_volume,total_qty,known_qty,imbalance,known_ratio
2019-10-01 13:16:00+02:00,407.0,1079.0,1079.0,0.37720111214087115,1.0
2019-10-01 13:17:00+02:00,489.0,873.0,873.0,0.5601374570446735,1.0
2019-10-01 13:18:00+02:00,-187.0,617.0,617.0,-0.30307941653160453,1.0
2019-10-01 13:19:00+02:00,-24.0,728.0,728.0,-0.03296703296703297,1.0
2019-10-01 13:20:00+02:00,82.0,118.0,118.0,0.6949152542372882,1.0
2019-10-01 13:21:00+02:00,-478.0,616.0,616.0,-0.775974025974026,1.0
2019-10-01 13:22:00+02:00,673.0,881.0,881.0,0.7639046538024972,1.0
2019-10-01 13:23:00+02:00,491.0,491.0,491.0,1.0,1.0
2019-10-01 13:24:00+02:00,-224.0,224.0,224.0,-1.0,1.0
2019-10-01 13:25:00+02:00,-54.0,422.0,422.0,-0.12796208530805686,1.0
2019-10-01 13:26:00+02:00,-725.0,3917.0,3917.0,-0.1850906305846311,1.0
2019-10-01 13:27:00+02:00,48.0,562.0,562.0,0.08540925266903915,1.0
2019-10-01 13:28:00+02:00,0.0,0.0,0.0,,
2019-10-01 13:29:00+02:00,-51.0,953.0,953.0,-0.053515215110178385,1.0
2019-10-01 13:30:00+02:00,1423.0,1423.0,1423.0,1.0,1.0
2019-10-01 13:31:00+02:00,922.0,1204.0,1204.0,0.7657807308970099,1.0
2019-10-01 13:32:00+02:00,0.0,0.0,0.0,,
2019-10-01 13:33:00+02:00,150.0,150.0,150.0,1.0,1.0
2019-10-01 13:34:00+02:00,-254.0,294.0,294.0,-0.8639455782312925,1.0
2019-10-01 13:35:00+02:00,-239.0,559.0,559.0,-0.4275491949910555,1.0
2019-10-01 13:36:00+02:00,-740.0,740.0,740.0,-1.0,1.0
2019-10-01 13:37:00+02:00,559.0,559.0,559.0,1.0,1.0
2019-10-01 13:38:00+02:00,-14.0,80.0,80.0,-0.175,1.0
2019-10-01 13:39:00+02:00,797.0,797.0,797.0,1.0,1.0
2019-10-01 13:40:00+02:00,164.0,164.0,164.0,1.0,1.0
2019-10-01 13:41:00+02:00,-150.0,420.0,420.0,-0.35714285714285715,1.0
2019-10-01 13:42:00+02:00,-90.0,90.0,90.0,-1.0,1.0
2019-10-01 13:43:00+02:00,83.0,617.0,617.0,0.13452188006482982,1.0
2019-10-01 13:44:00+02:00,812.0,812.0,812.0,1.0,1.0
2019-10-01 13:45:00+02:00,-199.0,335.0,335.0,-0.5940298507462687,1.0
2019-10-01 13:46:00+02:00,98.0,978.0,978.0,0.10020449897750511,1.0
2019-10-01 13:47:00+02:00,402.0,402.0,402.0,1.0,1.0
2019-10-01 13:48:00+02:00,-1496.0,1496.0,1496.0,-1.0,1.0
2019-10-01 13:49:00+02:00,-218.0,1054.0,1054.0,-0.20683111954459202,1.0
2019-10-01 13:50:00+02:00,-208.0,586.0,586.0,-0.35494880546075086,1.0
2019-10-01 13:51:00+02:00,570.0,1050.0,1050.0,0.5428571428571428,1.0
2019-10-01 13:52:00+02:00,211.0,397.0,397.0,0.5314861460957179,1.0
2019-10-01 13:53:00+02:00,0.0,0.0,0.0,,
2019-10-01 13:54:00+02:00,539.0,539.0,539.0,1.0,1.0
2019-10-01 13:55:00+02:00,-249.0,1799.0,1799.0,-0.13841022790439134,1.0
2019-10-01 13:56:00+02:00,-45.0,593.0,593.0,-0.07588532883642496,1.0
2019-10-01 13:57:00+02:00,507.0,507.0,507.0,1.0,1.0
2019-10-01 13:58:00+02:00,-271.0,471.0,471.0,-0.5753715498938429,1.0
2019-10-01 13:59:00+02:00,588.0,588.0,588.0,1.0,1.0
2019-10-01 14:00:00+02:00,-847.0,1307.0,1307.0,-0.6480489671002295,1.0
2019-10-01 14:01:00+02:00,0.0,806.0,806.0,0.0,1.0
2019-10-01 14:02:00+02:00,550.0,1276.0,1276.0,0.43103448275862066,1.0
2019-10-01 14:03:00+02:00,610.0,818.0,818.0,0.7457212713936431,1.0
2019-10-01 14:04:00+02:00,-169.0,223.0,223.0,-0.757847533632287,1.0
2019-10-01 14:05:00+02:00,99.0,201.0,201.0,0.4925373134328358,1.0
2019-10-01 14:06:00+02:00,0.0,0.0,0.0,,
2019-10-01 14:07:00+02:00,-12.0,774.0,774.0,-0.015503875968992248,1.0
2019-10-01 14:08:00+02:00,-94.0,94.0,94.0,-1.0,1.0
2019-10-01 14:09:00+02:00,-232.0,244.0,244.0,-0.9508196721311475,1.0
2019-10-01 14:10:00+02:00,840.0,1466.0,1466.0,0.572987721691678,1.0
2019-10-01 14:11:00+02:00,286.0,286.0,286.0,1.0,1.0
2019-10-01 14:12:00+02:00,-672.0,672.0,672.0,-1.0,1.0
2019-10-01 14:13:00+02:00,616.0,772.0,772.0,0.7979274611398963,1.0
2019-10-01 14:14:00+02:00,-884.0,1978.0,1978.0,-0.44691607684529827,1.0
2019-10-01 14:15:00+02:00,583.0,593.0,593.0,0.9831365935919055,1.0
2019-10-01 14:16:00+02:00,2400.0,3118.0,3118.0,0.7697241821680565,1.0
2019-10-01 14:17:00+02:00,637.0,1005.0,1005.0,0.6338308457711442,1.0
2019-10-01 14:18:00+02:00,-90.0,696.0,696.0,-0.12931034482758622,1.0
2019-10-01 14:19:00+02:00,479.0,861.0,861.0,0.5563298490127758,1.0
2019-10-01 14:20:00+02:00,661.0,661.0,661.0,1.0,1.0
2019-10-01 14:21:00+02:00,82.0,82.0,82.0,1.0,1.0
2019-10-01 14:22:00+02:00,-480.0,480.0,480.0,-1.0,1.0
2019-10-01 14:23:00+02:00,928.0,1792.0,1792.0,0.5178571428571429,1.0
2019-10-01 14:24:00+02:00,-433.0,433.0,433.0,-1.0,1.0
2019-10-01 14:25:00+02:00,188.0,356.0,356.0,0.5280898876404494,1.0
2019-10-01 14:26:00+02:00,2603.0,3775.0,3775.0,0.6895364238410596,1.0
2019-10-01 14:27:00+02:00,-33.0,1507.0,1507.0,-0.021897810218978103,1.0
2019-10-01 14:28:00+02:00,434.0,840.0,840.0,0.5166666666666667,1.0
2019-10-01 14:29:00+02:00,1067.0,1413.0,1413.0,0.7551309271054494,1.0
2019-10-01 14:30:00+02:00,0.0,0.0,0.0,,
2019-10-01 14:31:00+02:00,403.0,403.0,403.0,1.0,1.0
2019-10-01 14:32:00+02:00,77.0,691.0,691.0,0.11143270622286541,1.0
2019-10-01 14:33:00+02:00,-130.0,130.0,130.0,-1.0,1.0
2019-10-01 14:34:00+02:00,198.0,294.0,294.0,0.673469387755102,1.0
2019-10-01 14:35:00+02:00,-267.0,611.0,611.0,-0.4369885433715221,1.0
2019-10-01 14:36:00+02:00,1233.0,1375.0,1375.0,0.8967272727272727,1.0
2019-10-01 14:37:00+02:00,45.0,373.0,373.0,0.12064343163538874,1.0
2019-10-01 14:38:00+02:00,476.0,1150.0,1150.0,0.41391304347826086,1.0
2019-10-01 14:39:00+02:00,604.0,1360.0,1360.0,0.4441176470588235,1.0
2019-10-01 14:40:00+02:00,-179.0,1789.0,1789.0,-0.10005589714924538,1.0
2019-10-01 14:41:00+02:00,12.0,1106.0,1106.0,0.0108499095840868,1.0
2019-10-01 14:42:00+02:00,1301.0,2411.0,2411.0,0.5396101202820407,1.0
2019-10-01 14:43:00+02:00,772.0,1802.0,1802.0,0.4284128745837958,1.0
2019-10-01 14:44:00+02:00,1208.0,3732.0,3732.0,0.3236870310825295,1.0
2019-10-01 14:45:00+02:00,-127.0,507.0,507.0,-0.2504930966469428,1.0
2019-10-01 14:46:00+02:00,-433.0,967.0,967.0,-0.44777662874870733,1.0
2019-10-01 14:47:00+02:00,1537.0,3339.0,3339.0,0.4603174603174603,1.0
2019-10-01 14:48:00+02:00,574.0,574.0,574.0,1.0,1.0
2019-10-01 14:49:00+02:00,13.0,523.0,523.0,0.0248565965583174,1.0
2019-10-01 14:50:00+02:00,-236.0,1846.0,1846.0,-0.12784398699891658,1.0
2019-10-01 14:51:00+02:00,24.0,24.0,24.0,1.0,1.0
2019-10-01 14:52:00+02:00,586.0,1066.0,1066.0,0.549718574108818,1.0
2019-10-01 14:53:00+02:00,734.0,2010.0,2010.0,0.36517412935323385,1.0
2019-10-01 14:54:00+02:00,-322.0,322.0,322.0,-1.0,1.0
2019-10-01 14:55:00+02:00,-360.0,660.0,660.0,-0.5454545454545454,1.0
2019-10-01 14:56:00+02:00,0.0,0.0,0.0,,
2019-10-01 14:57:00+02:00,0.0,0.0,0.0,,
2019-10-01 14:58:00+02:00,0.0,0.0,0.0,,
2019-10-01 14:59:00+02:00,927.0,1471.0,1471.0,0.6301835486063903,1.0
2019-10-01 15:00:00+02:00,380.0,588.0,588.0,0.6462585034013606,1.0
2019-10-01 15:01:00+02:00,1757.0,1827.0,1827.0,0.9616858237547893,1.0
2019-10-01 15:02:00+02:00,-125.0,125.0,125.0,-1.0,1.0
2019-10-01 15:03:00+02:00,334.0,334.0,334.0,1.0,1.0
2019-10-01 15:04:00+02:00,297.0,297.0,297.0,1.0,1.0
2019-10-01 15:05:00+02:00,-369.0,411.0,411.0,-0.8978102189781022,1.0
2019-10-01 15:06:00+02:00,-2529.0,4627.0,4627.0,-0.5465744542900367,1.0
2019-10-01 15:07:00+02:00,-2736.0,6316.0,6316.0,-0.4331855604813173,1.0
2019-10-01 15:08:00+02:00,2858.0,4600.0,4600.0,0.621304347826087,1.0
2019-10-01 15:09:00+02:00,1552.0,1822.0,1822.0,0.8518111964873765,1.0
2019-10-01 15:10:00+02:00,1931.0,3489.0,3489.0,0.5534537116652336,1.0
2019-10-01 15:11:00+02:00,326.0,326.0,326.0,1.0,1.0
2019-10-01 15:12:00+02:00,-327.0,1271.0,1271.0,-0.25727773406766324,1.0
2019-10-01 15:13:00+02:00,148.0,736.0,736.0,0.20108695652173914,1.0
2019-10-01 15:14:00+02:00,-273.0,273.0,273.0,-1.0,1.0
2019-10-01 15:15:00+02:00,654.0,1254.0,1254.0,0.5215311004784688,1.0
2019-10-01 15:16:00+02:00,17.0,789.0,789.0,0.021546261089987327,1.0
2019-10-01 15:17:00+02:00,956.0,956.0,956.0,1.0,1.0
2019-10-01 15:18:00+02:00,132.0,382.0,382.0,0.34554973821989526,1.0
2019-10-01 15:19:00+02:00,637.0,687.0,687.0,0.9272197962154294,1.0
2019-10-01 15:20:00+02:00,552.0,752.0,752.0,0.7340425531914894,1.0
2019-10-01 15:21:00+02:00,210.0,484.0,484.0,0.43388429752066116,1.0
2019-10-01 15:22:00+02:00,173.0,173.0,173.0,1.0,1.0
2019-10-01 15:23:00+02:00,-196.0,196.0,196.0,-1.0,1.0
2019-10-01 15:24:00+02:00,1173.0,1821.0,1821.0,0.6441515650741351,1.0
2019-10-01 15:25:00+02:00,405.0,405.0,405.0,1.0,1.0
2019-10-01 15:26:00+02:00,745.0,1981.0,1981.0,0.37607269056032305,1.0
2019-10-01 15:27:00+02:00,-2236.0,2982.0,2982.0,-0.749832327297116,1.0
2019-10-01 15:28:00+02:00,758.0,1950.0,1950.0,0.38871794871794874,1.0
2019-10-01 15:29:00+02:00,-78.0,1422.0,1422.0,-0.05485232067510549,1.0
2019-10-01 15:30:00+02:00,1261.0,3235.0,3235.0,0.38979907264296754,1.0
2019-10-01 15:31:00+02:00,114.0,2422.0,2422.0,0.04706853839801817,1.0
2019-10-01 15:32:00+02:00,1673.0,3613.0,3613.0,0.4630500968724052,1.0
2019-10-01 15:33:00+02:00,1171.0,3789.0,3789.0,0.30905252045394566,1.0
2019-10-01 15:34:00+02:00,-335.0,1827.0,1827.0,-0.1833607006020799,1.0
2019-10-01 15:35:00+02:00,1450.0,1612.0,1612.0,0.8995037220843672,1.0
2019-10-01 15:36:00+02:00,-845.0,1411.0,1411.0,-0.5988660524450744,1.0
2019-10-01 15:37:00+02:00,583.0,3551.0,3551.0,0.16417910447761194,1.0
2019-10-01 15:38:00+02:00,-364.0,3958.0,3958.0,-0.0919656392117231,1.0
2019-10-01 15:39:00+02:00,2245.0,11777.0,11777.0,0.19062579604313493,1.0
2019-10-01 15:40:00+02:00,4646.0,8306.0,8306.0,0.5593546833614255,1.0
2019-10-01 15:41:00+02:00,601.0,5857.0,5857.0,0.10261225883558135,1.0
2019-10-01 15:42:00+02:00,699.0,1555.0,1555.0,0.4495176848874598,1.0
2019-10-01 15:43:00+02:00,226.0,374.0,374.0,0.6042780748663101,1.0
2019-10-01 15:44:00+02:00,-476.0,2948.0,2948.0,-0.1614654002713704,1.0
2019-10-01 15:45:00+02:00,2308.0,3208.0,3208.0,0.7194513715710723,1.0
2019-10-01 15:46:00+02:00,1349.0,1917.0,1917.0,0.7037037037037037,1.0
2019-10-01 15:47:00+02:00,-50.0,822.0,822.0,-0.06082725060827251,1.0
2019-10-01 15:48:00+02:00,349.0,2213.0,2213.0,0.157704473565296,1.0
2019-10-01 15:49:00+02:00,-887.0,2929.0,2929.0,-0.302833731649027,1.0
2019-10-01 15:50:00+02:00,981.0,3145.0,3145.0,0.31192368839427664,1.0
2019-10-01 15:51:00+02:00,1146.0,2062.0,2062.0,0.5557710960232783,1.0
2019-10-01 15:52:00+02:00,-545.0,2115.0,2115.0,-0.2576832151300236,1.0
2019-10-01 15:53:00+02:00,-277.0,691.0,691.0,-0.40086830680173663,1.0
2019-10-01 15:54:00+02:00,527.0,3277.0,3277.0,0.16081782117790663,1.0
2019-10-01 15:55:00+02:00,-3785.0,5091.0,5091.0,-0.7434688666273817,1.0
2019-10-01 15:56:00+02:00,1165.0,1165.0,1165.0,1.0,1.0
2019-10-01 15:57:00+02:00,1023.0,2295.0,2295.0,0.44575163398692813,1.0
2019-10-01 15:58:00+02:00,7.0,2471.0,2471.0,0.0028328611898017,1.0
2019-10-01 15:59:00+02:00,756.0,4156.0,4156.0,0.18190567853705486,1.0
2019-10-01 16:00:00+02:00,-1293.0,8209.0,8209.0,-0.1575100499451821,1.0
2019-10-01 16:01:00+02:00,844.0,3456.0,3456.0,0.24421296296296297,1.0
2019-10-01 16:02:00+02:00,-1873.0,4221.0,4221.0,-0.4437337123904288,1.0
2019-10-01 16:03:00+02:00,-3744.0,9530.0,9530.0,-0.3928646379853096,1.0
2019-10-01 16:04:00+02:00,-130.0,2850.0,2850.0,-0.0456140350877193,1.0
2019-10-01 16:05:00+02:00,-902.0,4768.0,4768.0,-0.1891778523489933,1.0
2019-10-01 16:06:00+02:00,154.0,3494.0,3494.0,0.044075558099599316,1.0
2019-10-01 16:07:00+02:00,-2405.0,4037.0,4037.0,-0.5957394104533069,1.0
2019-10-01 16:08:00+02:00,2318.0,6912.0,6912.0,0.3353587962962963,1.0
2019-10-01 16:09:00+02:00,-23.0,5857.0,5857.0,-0.003926925046952365,1.0
2019-10-01 16:10:00+02:00,-1086.0,6298.0,6298.0,-0.1724356938710702,1.0
2019-10-01 16:11:00+02:00,629.0,2081.0,2081.0,0.30225852955309945,1.0
2019-10-01 16:12:00+02:00,6163.0,11211.0,11211.0,0.5497279457675497,1.0
2019-10-01 16:13:00+02:00,823.0,6645.0,6645.0,0.1238525206922498,1.0
2019-10-01 16:14:00+02:00,-802.0,2516.0,2516.0,-0.31875993640699524,1.0
2019-10-01 16:15:00+02:00,1181.0,2147.0,2147.0,0.5500698649278063,1.0
2019-10-01 16:16:00+02:00,1204.0,6376.0,6376.0,0.18883312421580928,1.0
2019-10-01 16:17:00+02:00,-817.0,1207.0,1207.0,-0.6768848384424192,1.0
2019-10-01 16:18:00+02:00,6654.0,8228.0,8228.0,0.8087019931939718,1.0
2019-10-01 16:19:00+02:00,-1183.0,7967.0,7967.0,-0.14848751098280408,1.0
2019-10-01 16:20:00+02:00,-425.0,2257.0,2257.0,-0.18830305715551618,1.0
2019-10-01 16:21:00+02:00,341.0,1051.0,1051.0,0.32445290199809707,1.0
2019-10-01 16:22:00+02:00,-1385.0,5265.0,5265.0,-0.2630579297245964,1.0
2019-10-01 16:23:00+02:00,1736.0,2660.0,2660.0,0.6526315789473685,1.0
2019-10-01 16:24:00+02:00,1039.0,1781.0,1781.0,0.5833801235261089,1.0
2019-10-01 16:25:00+02:00,1258.0,4762.0,4762.0,0.26417471650566987,1.0
2019-10-01 16:26:00+02:00,-1283.0,6895.0,6895.0,-0.18607686729514142,1.0
2019-10-01 16:27:00+02:00,-494.0,2106.0,2106.0,-0.2345679012345679,1.0
2019-10-01 16:28:00+02:00,-495.0,1243.0,1243.0,-0.39823008849557523,1.0
2019-10-01 16:29:00+02:00,-752.0,2848.0,2848.0,-0.2640449438202247,1.0
2019-10-01 16:30:00+02:00,-865.0,2701.0,2701.0,-0.320251758607923,1.0
2019-10-01 16:31:00+02:00,883.0,2265.0,2265.0,0.3898454746136865,1.0
2019-10-01 16:32:00+02:00,-1073.0,1197.0,1197.0,-0.8964076858813701,1.0
2019-10-01 16:33:00+02:00,4903.0,9307.0,9307.0,0.5268077790910067,1.0
2019-10-01 16:34:00+02:00,12909.0,19413.0,19413.0,0.6649667748416009,1.0
2019-10-01 16:35:00+02:00,-617.0,1433.0,1433.0,-0.4305652477320307,1.0
2019-10-01 16:36:00+02:00,-706.0,2624.0,2624.0,-0.2690548780487805,1.0
2019-10-01 16:37:00+02:00,-907.0,4561.0,4561.0,-0.19885989914492436,1.0
2019-10-01 16:38:00+02:00,-7483.0,14313.0,14313.0,-0.5228114301683784,1.0
2019-10-01 16:39:00+02:00,-1576.0,3370.0,3370.0,-0.4676557863501484,1.0
2019-10-01 16:40:00+02:00,-786.0,2542.0,2542.0,-0.3092053501180173,1.0
2019-10-01 16:41:00+02:00,-696.0,1342.0,1342.0,-0.518628912071535,1.0
2019-10-01 16:42:00+02:00,-1177.0,2229.0,2229.0,-0.5280394795872588,1.0
2019-10-01 16:43:00+02:00,-8439.0,15737.0,15737.0,-0.5362521446273114,1.0
2019-10-01 16:44:00+02:00,2908.0,10804.0,10804.0,0.26915957052943357,1.0
2019-10-01 16:45:00+02:00,1584.0,4034.0,4034.0,0.3926623698562221,1.0
2019-10-01 16:46:00+02:00,-1531.0,2501.0,2501.0,-0.6121551379448221,1.0
2019-10-01 16:47:00+02:00,-6340.0,10278.0,10278.0,-0.6168515275345398,1.0
2019-10-01 16:48:00+02:00,-111.0,1589.0,1589.0,-0.06985525487728131,1.0
2019-10-01 16:49:00+02:00,-7469.0,10651.0,10651.0,-0.7012487090414046,1.0
2019-10-01 16:50:00+02:00,306.0,1862.0,1862.0,0.16433941997851773,1.0
2019-10-01 16:51:00+02:00,-33.0,1955.0,1955.0,-0.01687979539641944,1.0
2019-10-01 16:52:00+02:00,-88.0,4172.0,4172.0,-0.02109300095877277,1.0
2019-10-01 16:53:00+02:00,1548.0,2612.0,2612.0,0.5926493108728943,1.0
2019-10-01 16:54:00+02:00,545.0,585.0,585.0,0.9316239316239316,1.0
2019-10-01 16:55:00+02:00,-634.0,1636.0,1636.0,-0.38753056234718825,1.0
2019-10-01 16:56:00+02:00,-3443.0,6545.0,6545.0,-0.5260504201680672,1.0
2019-10-01 16:57:00+02:00,1946.0,4752.0,4752.0,0.4095117845117845,1.0
2019-10-01 16:58:00+02:00,1107.0,2901.0,2901.0,0.3815925542916236,1.0
2019-10-01 16:59:00+02:00,-3735.0,4857.0,4857.0,-0.76899320568252,1.0
2019-10-01 17:00:00+02:00,-904.0,2818.0,2818.0,-0.3207948899929028,1.0
2019-10-01 17:01:00+02:00,-134.0,2776.0,2776.0,-0.048270893371757925,1.0
2019-10-01 17:02:00+02:00,-930.0,1212.0,1212.0,-0.7673267326732673,1.0
2019-10-01 17:03:00+02:00,-576.0,4638.0,4638.0,-0.12419146183699871,1.0
2019-10-01 17:04:00+02:00,505.0,1047.0,1047.0,0.48233046800382046,1.0
2019-10-01 17:05:00+02:00,619.0,1617.0,1617.0,0.38280766852195425,1.0
2019-10-01 17:06:00+02:00,1939.0,2743.0,2743.0,0.7068902661319723,1.0
2019-10-01 17:07:00+02:00,1722.0,2074.0,2074.0,0.8302796528447445,1.0
2019-10-01 17:08:00+02:00,-541.0,1293.0,1293.0,-0.41840680587780354,1.0
2019-10-01 17:09:00+02:00,2056.0,8800.0,8800.0,0.23363636363636364,1.0
2019-10-01 17:10:00+02:00,-759.0,1537.0,1537.0,-0.49381912817176316,1.0
2019-10-01 17:11:00+02:00,1059.0,1733.0,1733.0,0.6110790536641661,1.0
2019-10-01 17:12:00+02:00,-93.0,2561.0,2561.0,-0.03631393986723936,1.0
2019-10-01 17:13:00+02:00,-1391.0,5141.0,5141.0,-0.27056992802956625,1.0
2019-10-01 17:14:00+02:00,-275.0,9361.0,9361.0,-0.02937720329024677,1.0
2019-10-01 17:15:00+02:00,-431.0,8369.0,8369.0,-0.05149958178993906,1.0
2019-10-01 17:16:00+02:00,570.0,10588.0,10588.0,0.05383452965621458,1.0
2019-10-01 17:17:00+02:00,-2792.0,10748.0,10748.0,-0.2597692593970971,1.0
2019-10-01 17:18:00+02:00,-3297.0,10451.0,10451.0,-0.3154722036168788,1.0
2019-10-01 17:19:00+02:00,1583.0,2415.0,2415.0,0.6554865424430641,1.0
2019-10-01 17:20:00+02:00,287.0,3913.0,3913.0,0.07334525939177101,1.0
2019-10-01 17:21:00+02:00,-201.0,2049.0,2049.0,-0.09809663250366032,1.0
2019-10-01 17:22:00+02:00,2637.0,2869.0,2869.0,0.9191355873126525,1.0
2019-10-01 17:23:00+02:00,-714.0,3042.0,3042.0,-0.23471400394477318,1.0
2019-10-01 17:24:00+02:00,-1209.0,3179.0,3179.0,-0.38030827304183706,1.0
2019-10-01 17:25:00+02:00,-1330.0,5786.0,5786.0,-0.22986519184237816,1.0
2019-10-01 17:26:00+02:00,719.0,1881.0,1881.0,0.3822434875066454,1.0
2019-10-01 17:27:00+02:00,-164.0,1424.0,1424.0,-0.1151685393258427,1.0
2019-10-01 17:28:00+02:00,-340.0,4420.0,4420.0,-0.07692307692307693,1.0
2019-10-01 17:29:00+02:00,-592.0,4744.0,4744.0,-0.12478920741989882,1.0
